kind,source,target,source_subsystem,target_subsystem
include,nodes/gaussian_splat_debug_hud.cpp,nodes/gaussian_splat_debug_hud.h,nodes,nodes
include,nodes/gaussian_splat_debug_hud.cpp,nodes/gaussian_splat_node_3d.h,nodes,nodes
include,nodes/gaussian_splat_debug_hud.cpp,renderer/gaussian_splat_renderer.h,nodes,renderer
include,nodes/gaussian_splat_dynamic_instance_3d.cpp,core/gaussian_splat_scene_director.h,nodes,core
include,nodes/gaussian_splat_dynamic_instance_3d.cpp,core/gs_project_settings.h,nodes,core
include,nodes/gaussian_splat_dynamic_instance_3d.cpp,logger/gs_logger.h,nodes,logger
include,nodes/gaussian_splat_dynamic_instance_3d.cpp,nodes/gaussian_splat_dynamic_instance_3d.h,nodes,nodes
include,nodes/gaussian_splat_dynamic_instance_3d.h,core/gaussian_data.h,nodes,core
include,nodes/gaussian_splat_dynamic_instance_3d.h,core/gaussian_splat_asset.h,nodes,core
include,nodes/gaussian_splat_node_3d.cpp,core/gaussian_data.h,nodes,core
include,nodes/gaussian_splat_node_3d.cpp,core/gaussian_splat_manager.h,nodes,core
include,nodes/gaussian_splat_node_3d.cpp,core/gaussian_splat_scene_director.h,nodes,core
include,nodes/gaussian_splat_node_3d.cpp,core/gaussian_splat_settings_manager.h,nodes,core
include,nodes/gaussian_splat_node_3d.cpp,core/gs_project_settings.h,nodes,core
include,nodes/gaussian_splat_node_3d.cpp,core/quality_tier_config.h,nodes,core
include,nodes/gaussian_splat_node_3d.cpp,logger/gs_debug_trace.h,nodes,logger
include,nodes/gaussian_splat_node_3d.cpp,logger/gs_logger.h,nodes,logger
include,nodes/gaussian_splat_node_3d.cpp,nodes/gaussian_splat_debug_hud.h,nodes,nodes
include,nodes/gaussian_splat_node_3d.cpp,nodes/gaussian_splat_node_3d.h,nodes,nodes
include,nodes/gaussian_splat_node_3d.cpp,renderer/gaussian_splat_renderer.h,nodes,renderer
include,nodes/gaussian_splat_node_3d.cpp,renderer/gpu_debug_utils.h,nodes,renderer
include,nodes/gaussian_splat_node_3d.cpp,resources/color_grading_resource.h,nodes,resources
include,nodes/gaussian_splat_node_3d.h,core/gaussian_splat_asset.h,nodes,core
include,nodes/gaussian_splat_node_3d.h,core/painterly_manager.h,nodes,core
include,nodes/gaussian_splat_node_3d.h,nodes/gaussian_splat_node_helpers.h,nodes,nodes
include,nodes/gaussian_splat_node_helpers.cpp,core/gaussian_splat_scene_director.h,nodes,core
include,nodes/gaussian_splat_node_helpers.cpp,core/gaussian_splat_settings_manager.h,nodes,core
include,nodes/gaussian_splat_node_helpers.cpp,core/gaussian_streaming.h,nodes,core
include,nodes/gaussian_splat_node_helpers.cpp,core/quality_tier_config.h,nodes,core
include,nodes/gaussian_splat_node_helpers.cpp,io/io_settings_utils.h,nodes,io
include,nodes/gaussian_splat_node_helpers.cpp,lod/lod_config.h,nodes,lod
include,nodes/gaussian_splat_node_helpers.cpp,logger/gs_logger.h,nodes,logger
include,nodes/gaussian_splat_node_helpers.cpp,nodes/gaussian_splat_node_3d.h,nodes,nodes
include,nodes/gaussian_splat_node_helpers.cpp,nodes/gaussian_splat_node_helpers.h,nodes,nodes
include,nodes/gaussian_splat_node_helpers.cpp,renderer/gaussian_splat_renderer.h,nodes,renderer
include,nodes/gaussian_splat_node_helpers.cpp,renderer/gpu_debug_utils.h,nodes,renderer
include,nodes/gaussian_splat_world_3d.cpp,core/gaussian_splat_scene_director.h,nodes,core
include,nodes/gaussian_splat_world_3d.cpp,core/quality_tier_config.h,nodes,core
include,nodes/gaussian_splat_world_3d.cpp,logger/gs_logger.h,nodes,logger
include,nodes/gaussian_splat_world_3d.cpp,nodes/gaussian_splat_world_3d.h,nodes,nodes
include,nodes/gaussian_splat_world_3d.h,core/gaussian_splat_world.h,nodes,core
include,nodes/gaussian_splat_world_3d.h,renderer/gaussian_splat_renderer.h,nodes,renderer
include,painterly/painterly_material.cpp,painterly/painterly_material.h,painterly,painterly
include,persistence/gaussian_scene_serializer.cpp,logger/gs_logger.h,persistence,logger
include,persistence/gaussian_scene_serializer.cpp,persistence/gaussian_scene_serializer.h,persistence,persistence
include,persistence/gaussian_scene_serializer.cpp,persistence/incremental_saver.h,persistence,persistence
include,persistence/gaussian_scene_serializer.h,animation/animation_state_machine.h,persistence,animation
include,persistence/gaussian_scene_serializer.h,core/gaussian_data.h,persistence,core
include,persistence/incremental_saver.cpp,animation/animation_state_machine.h,persistence,animation
include,persistence/incremental_saver.cpp,core/gaussian_data.h,persistence,core
include,persistence/incremental_saver.cpp,persistence/gaussian_scene_serializer.h,persistence,persistence
include,persistence/incremental_saver.cpp,persistence/incremental_saver.h,persistence,persistence
include,register_types.cpp,animation/animation_state_machine.h,register_types.cpp,animation
include,register_types.cpp,animation/keyframe_interpolator.h,register_types.cpp,animation
include,register_types.cpp,asset_management/asset_dependency_manager.h,register_types.cpp,asset_management
include,register_types.cpp,core/gaussian_data.h,register_types.cpp,core
include,register_types.cpp,core/gaussian_splat_asset.h,register_types.cpp,core
include,register_types.cpp,core/gaussian_splat_config_registry.h,register_types.cpp,core
include,register_types.cpp,core/gaussian_splat_manager.h,register_types.cpp,core
include,register_types.cpp,core/gaussian_splat_scene_director.h,register_types.cpp,core
include,register_types.cpp,core/gaussian_splat_world.h,register_types.cpp,core
include,register_types.cpp,core/gaussian_streaming.h,register_types.cpp,core
include,register_types.cpp,core/performance_monitors.h,register_types.cpp,core
include,register_types.cpp,editor/gaussian_editor_plugin.h,register_types.cpp,editor
include,register_types.cpp,interfaces/cluster_culler.h,register_types.cpp,interfaces
include,register_types.cpp,io/gaussian_splat_world_io.h,register_types.cpp,io
include,register_types.cpp,io/i_gaussian_loader.h,register_types.cpp,io
include,register_types.cpp,io/ply_loader.h,register_types.cpp,io
include,register_types.cpp,io/resource_importer_gsplatworld.h,register_types.cpp,io
include,register_types.cpp,io/resource_importer_ply.h,register_types.cpp,io
include,register_types.cpp,io/resource_importer_spz.h,register_types.cpp,io
include,register_types.cpp,io/spz_loader.h,register_types.cpp,io
include,register_types.cpp,nodes/gaussian_splat_container.h,register_types.cpp,nodes
include,register_types.cpp,nodes/gaussian_splat_debug_hud.h,register_types.cpp,nodes
include,register_types.cpp,nodes/gaussian_splat_dynamic_instance_3d.h,register_types.cpp,nodes
include,register_types.cpp,nodes/gaussian_splat_node_3d.h,register_types.cpp,nodes
include,register_types.cpp,nodes/gaussian_splat_world_3d.h,register_types.cpp,nodes
include,register_types.cpp,painterly/painterly_material.h,register_types.cpp,painterly
include,register_types.cpp,persistence/gaussian_scene_serializer.h,register_types.cpp,persistence
include,register_types.cpp,persistence/incremental_saver.h,register_types.cpp,persistence
include,register_types.cpp,register_types.h,register_types.cpp,register_types.h
include,register_types.cpp,renderer/gaussian_splat_renderer.h,register_types.cpp,renderer
include,register_types.cpp,renderer/gpu_buffer_manager.h,register_types.cpp,renderer
include,register_types.cpp,renderer/gpu_memory_stream.h,register_types.cpp,renderer
include,register_types.cpp,renderer/gpu_sorter.h,register_types.cpp,renderer
include,register_types.cpp,renderer/rendering_diagnostics.h,register_types.cpp,renderer
include,register_types.cpp,resources/color_grading_resource.h,register_types.cpp,resources
include,renderer/batched_async_readback.cpp,interfaces/sync_policy.h,renderer,interfaces
include,renderer/batched_async_readback.cpp,logger/gs_logger.h,renderer,logger
include,renderer/batched_async_readback.cpp,renderer/batched_async_readback.h,renderer,renderer
include,renderer/debug_overlay_methods.cpp,interfaces/debug_overlay_macros.h,renderer,interfaces
include,renderer/debug_overlay_methods.cpp,interfaces/debug_overlay_system.h,renderer,interfaces
include,renderer/debug_overlay_methods.cpp,renderer/gaussian_splat_renderer.h,renderer,renderer
include,renderer/float16_config.cpp,logger/gs_logger.h,renderer,logger
include,renderer/float16_config.cpp,renderer/float16_config.h,renderer,renderer
include,renderer/float16_utils.cpp,renderer/float16_utils.h,renderer,renderer
include,renderer/gaussian_gpu_layout.cpp,core/gs_project_settings.h,renderer,core
include,renderer/gaussian_gpu_layout.cpp,logger/gs_debug_trace.h,renderer,logger
include,renderer/gaussian_gpu_layout.cpp,logger/gs_logger.h,renderer,logger
include,renderer/gaussian_gpu_layout.cpp,renderer/float16_config.h,renderer,renderer
include,renderer/gaussian_gpu_layout.cpp,renderer/float16_utils.h,renderer,renderer
include,renderer/gaussian_gpu_layout.cpp,renderer/gaussian_gpu_layout.h,renderer,renderer
include,renderer/gaussian_gpu_layout.cpp,renderer/gpu_debug_utils.h,renderer,renderer
include,renderer/gaussian_gpu_layout.h,core/gaussian_data.h,renderer,core
include,renderer/gaussian_splat_renderer.cpp,core/gaussian_splat_manager.h,renderer,core
include,renderer/gaussian_splat_renderer.cpp,core/gaussian_splat_scene_director.h,renderer,core
include,renderer/gaussian_splat_renderer.cpp,core/gs_project_settings.h,renderer,core
include,renderer/gaussian_splat_renderer.cpp,core/performance_monitors.h,renderer,core
include,renderer/gaussian_splat_renderer.cpp,interfaces/debug_overlay_system.h,renderer,interfaces
include,renderer/gaussian_splat_renderer.cpp,interfaces/gpu_culler.h,renderer,interfaces
include,renderer/gaussian_splat_renderer.cpp,interfaces/gpu_sorting_pipeline.h,renderer,interfaces
include,renderer/gaussian_splat_renderer.cpp,interfaces/interactive_state_manager.h,renderer,interfaces
include,renderer/gaussian_splat_renderer.cpp,interfaces/output_compositor.h,renderer,interfaces
include,renderer/gaussian_splat_renderer.cpp,interfaces/overflow_auto_tuner.h,renderer,interfaces
include,renderer/gaussian_splat_renderer.cpp,interfaces/painterly_material_manager.h,renderer,interfaces
include,renderer/gaussian_splat_renderer.cpp,interfaces/tile_rasterizer.h,renderer,interfaces
include,renderer/gaussian_splat_renderer.cpp,logger/gs_debug_trace.h,renderer,logger
include,renderer/gaussian_splat_renderer.cpp,logger/gs_logger.h,renderer,logger
include,renderer/gaussian_splat_renderer.cpp,renderer/gaussian_gpu_layout.h,renderer,renderer
include,renderer/gaussian_splat_renderer.cpp,renderer/gaussian_splat_renderer.h,renderer,renderer
include,renderer/gaussian_splat_renderer.cpp,renderer/gpu_buffer_raii.h,renderer,renderer
include,renderer/gaussian_splat_renderer.cpp,renderer/gpu_debug_utils.h,renderer,renderer
include,renderer/gaussian_splat_renderer.cpp,renderer/gpu_memory_stream.h,renderer,renderer
include,renderer/gaussian_splat_renderer.cpp,renderer/gpu_sorter.h,renderer,renderer
include,renderer/gaussian_splat_renderer.cpp,renderer/gpu_sorting_config.h,renderer,renderer
include,renderer/gaussian_splat_renderer.cpp,renderer/pipeline_io_contracts.h,renderer,renderer
include,renderer/gaussian_splat_renderer.cpp,renderer/render_config_orchestrator.h,renderer,renderer
include,renderer/gaussian_splat_renderer.cpp,renderer/render_data_orchestrator.h,renderer,renderer
include,renderer/gaussian_splat_renderer.cpp,renderer/render_debug_state_orchestrator.h,renderer,renderer
include,renderer/gaussian_splat_renderer.cpp,renderer/render_device_orchestrator.h,renderer,renderer
include,renderer/gaussian_splat_renderer.cpp,renderer/render_diagnostics_orchestrator.h,renderer,renderer
include,renderer/gaussian_splat_renderer.cpp,renderer/render_instancing_orchestrator.h,renderer,renderer
include,renderer/gaussian_splat_renderer.cpp,renderer/render_output_orchestrator.h,renderer,renderer
include,renderer/gaussian_splat_renderer.cpp,renderer/render_pipeline_stages.h,renderer,renderer
include,renderer/gaussian_splat_renderer.cpp,renderer/render_quality_orchestrator.h,renderer,renderer
include,renderer/gaussian_splat_renderer.cpp,renderer/render_resource_orchestrator.h,renderer,renderer
include,renderer/gaussian_splat_renderer.cpp,renderer/render_sorting_orchestrator.h,renderer,renderer
include,renderer/gaussian_splat_renderer.cpp,renderer/render_streaming_orchestrator.h,renderer,renderer
include,renderer/gaussian_splat_renderer.cpp,renderer/rendering_diagnostics.h,renderer,renderer
include,renderer/gaussian_splat_renderer.cpp,renderer/shader_compilation_helper.h,renderer,renderer
include,renderer/gaussian_splat_renderer.cpp,renderer/sorting_config.h,renderer,renderer
include,renderer/gaussian_splat_renderer.cpp,renderer/sorting_contract.h,renderer,renderer
include,renderer/gaussian_splat_renderer.h,core/gaussian_data.h,renderer,core
include,renderer/gaussian_splat_renderer.h,core/gaussian_splat_asset.h,renderer,core
include,renderer/gaussian_splat_renderer.h,core/gaussian_splat_manager.h,renderer,core
include,renderer/gaussian_splat_renderer.h,core/gaussian_streaming.h,renderer,core
include,renderer/gaussian_splat_renderer.h,interfaces/culler_interfaces.h,renderer,interfaces
include,renderer/gaussian_splat_renderer.h,interfaces/debug_overlay_interfaces.h,renderer,interfaces
include,renderer/gaussian_splat_renderer.h,interfaces/gpu_culler.h,renderer,interfaces
include,renderer/gaussian_splat_renderer.h,interfaces/gpu_sorting_pipeline_interfaces.h,renderer,interfaces
include,renderer/gaussian_splat_renderer.h,interfaces/interactive_state_interfaces.h,renderer,interfaces
include,renderer/gaussian_splat_renderer.h,interfaces/painterly_renderer.h,renderer,interfaces
include,renderer/gaussian_splat_renderer.h,interfaces/rasterizer_interfaces.h,renderer,interfaces
include,renderer/gaussian_splat_renderer.h,interfaces/render_device_manager.h,renderer,interfaces
include,renderer/gaussian_splat_renderer.h,interfaces/render_thread_dispatcher.h,renderer,interfaces
include,renderer/gaussian_splat_renderer.h,interfaces/renderer_interfaces.h,renderer,interfaces
include,renderer/gaussian_splat_renderer.h,lod/hierarchical_splat_structure.h,renderer,lod
include,renderer/gaussian_splat_renderer.h,painterly/painterly_material.h,renderer,painterly
include,renderer/gaussian_splat_renderer.h,renderer/gaussian_gpu_layout.h,renderer,renderer
include,renderer/gaussian_splat_renderer.h,renderer/gpu_buffer_manager.h,renderer,renderer
include,renderer/gaussian_splat_renderer.h,renderer/gpu_memory_stream.h,renderer,renderer
include,renderer/gaussian_splat_renderer.h,renderer/gpu_performance_monitor.h,renderer,renderer
include,renderer/gaussian_splat_renderer.h,renderer/painterly_pass_graph.h,renderer,renderer
include,renderer/gaussian_splat_renderer.h,renderer/pipeline_feature_set.h,renderer,renderer
include,renderer/gaussian_splat_renderer.h,renderer/render_frame_context_manager.h,renderer,renderer
include,renderer/gaussian_splat_renderer.h,renderer/render_types/render_config_types.h,renderer,renderer
include,renderer/gaussian_splat_renderer.h,renderer/render_types/render_debug_types.h,renderer,renderer
include,renderer/gaussian_splat_renderer.h,renderer/render_types/render_facade_state_types.h,renderer,renderer
include,renderer/gaussian_splat_renderer.h,renderer/render_types/render_frame_types.h,renderer,renderer
include,renderer/gaussian_splat_renderer.h,renderer/render_types/render_performance_types.h,renderer,renderer
include,renderer/gaussian_splat_renderer.h,renderer/render_types/render_pipeline_io_types.h,renderer,renderer
include,renderer/gaussian_splat_renderer.h,renderer/render_types/render_state_types.h,renderer,renderer
include,renderer/gaussian_splat_renderer.h,renderer/rendering_error.h,renderer,renderer
include,renderer/gaussian_splat_renderer.h,renderer/tile_renderer.h,renderer,renderer
